build_time,delta,end_to_end_time,experiment,ftr_component,gen_uplift,method,milp_obj,n_constraints,n_nonzeros,n_variables,parameter_family,pricing_obj,pricing_time,primal_violation,response_time,seed,status,total_uplift,objective_change_pct,uplift_change_pct,study,schedule_change_ratio
0.6270177364349365,0.03,4.5406124089277,coefficient_perturbation,78.32210617578232,2785.074542308256,dwp_incremental,186248.1512146523,,,,joint,183384.7545661681,4.487015008926392,,0.0535974000013084,5,optimal,2863.396648484037,1.970528267063922,4.6257043667244995,joint,
0.2484850000000733,0.03,1.0861146000006556,coefficient_perturbation,429.5839331388668,3632.305726939946,chp,183986.7232297237,64428.0,463116.0,19244.0,joint,179924.833574367,1.0081449000008431,0.0,0.0779696999998122,6,optimal,4061.889660078813,0.04664985017533083,48.41746321476499,joint,
0.4079029560089111,0.03,4.967693553577192,coefficient_perturbation,429.583933290573,3632.305725704733,dwp_incremental,183986.7232297237,,,,joint,179924.8335707284,4.90889835357666,,0.0587952000005316,6,optimal,4061.889658995306,0.046649848152104066,48.41746317517472,joint,
0.2635652000008122,0.03,1.1760233999993943,coefficient_perturbation,359.4568088928759,3856.16358360838,chp,184701.27077341668,66338.0,480041.0,19823.0,joint,180485.6503809165,1.1029099999996106,0.0,0.0731133999997837,7,optimal,4215.620392501256,0.35849030910653473,54.03463335814209,joint,
0.4093372821807861,0.03,4.39420190752935,coefficient_perturbation,359.4568166278781,3856.163578722644,dwp_incremental,184701.27077341668,,,,joint,180485.65037860227,4.340335607528687,,0.0538663000006636,7,optimal,4215.620395350522,0.3584903078197197,54.03463346225146,joint,
0.2434486000001925,0.03,1.0141233000013017,coefficient_perturbation,7.910746156691061,2652.067864579112,chp,181849.270742278,64725.0,466042.0,19335.0,joint,179189.2921338882,0.9243485000006332,0.0,0.0897748000006686,8,optimal,2659.9786107358027,-0.36234570360106944,-2.8069911669430647,joint,
0.436664342880249,0.03,4.5340620358019805,coefficient_perturbation,7.910746131065006,2652.0678638116583,dwp_incremental,181849.270742278,,,,joint,179189.2921323358,4.476662635803223,,0.0573993999987578,8,optimal,2659.978609942724,-0.3623457044642757,-2.8069911959213907,joint,
0.2367931000007956,0.03,1.0352225999995426,coefficient_perturbation,443.811249775805,3308.006019529741,chp,185871.8338728143,64725.0,466042.0,19335.0,joint,182120.01660836904,0.9696165999994264,0.0,0.0656060000001161,9,optimal,3751.8172693055462,1.267274618846159,37.08772225606731,joint,
0.3441910743713379,0.03,4.307337694270245,coefficient_perturbation,443.8112493035391,3308.0060171732207,dwp_incremental,185871.8338728143,,,,joint,182120.0166063378,4.246189594268799,,0.0611481000014464,9,optimal,3751.81726647676,1.2672746177166923,37.08772215270623,joint,
0.2367764999999053,0.03,0.9726587000004656,coefficient_perturbation,383.4781044948433,2912.319572588039,chp,186452.77060047403,64725.0,466042.0,19335.0,joint,183156.9730626453,0.908168800000567,0.0,0.0644898999998986,10,optimal,3295.7976770828823,1.8438710632051076,20.42521373962323,joint,
0.3733077049255371,0.03,5.13157620740094,coefficient_perturbation,383.4781039558563,2912.3195722780315,dwp_incremental,186452.77060047403,,,,joint,183156.97292424025,5.073302507400513,,0.0582737000004272,10,optimal,3295.797676233888,1.8438709862454106,20.425213708601817,joint,
0.2368355999988125,0.05,1.058741299997564,coefficient_perturbation,61.3192269947169,4307.585287004191,chp,187371.9183177644,64725.0,466042.0,19335.0,joint,183003.0139085552,0.9997530999989976,0.0,0.0589881999985664,1,optimal,4368.904513998908,1.7582625495025581,59.63548477648021,joint,
0.4126179218292236,0.05,3.91991174715804,coefficient_perturbation,61.31921131861312,4307.585284573196,dwp_incremental,187371.9183177644,,,,joint,183003.01382187297,3.8646204471588135,,0.0552912999992258,1,optimal,4368.904495891809,1.7582625013031667,59.63548411486458,joint,
0.2344370999999228,0.05,1.0561457999992854,coefficient_perturbation,4.130522735942178,4525.617220899029,chp,184955.5024122013,64725.0,466042.0,19335.0,joint,180425.75466891663,0.9897313000001304,0.0,0.0664144999991549,2,optimal,4529.747743634972,0.3251854828247342,65.51253859024413,joint,
0.3101272583007812,0.05,4.452513126150734,coefficient_perturbation,4.130522692733866,4525.617220683425,dwp_incremental,184955.5024122013,,,,joint,180425.75466882525,4.393126726150513,,0.0593864000002213,2,optimal,4529.74774337616,0.3251854827739193,65.5125385807874,joint,
0.2355827000010322,0.05,1.0030743000006623,coefficient_perturbation,28.26097463060165,3330.2112276486664,chp,181202.353241215,64725.0,466042.0,19335.0,joint,177843.88107975456,0.9395721000000776,0.0,0.0635022000005847,3,optimal,3358.472202279268,-1.1104573787013767,22.715279402720775,joint,
0.3764617443084717,0.05,4.230930912694021,coefficient_perturbation,28.260974476929068,3330.2112273308508,dwp_incremental,181202.353241215,,,,joint,177843.88103940728,4.1714630126953125,,0.0594678999987081,3,optimal,3358.47220180778,-1.1104574011363577,22.71527938549307,joint,
0.2367646000002423,0.05,1.1342748000006395,coefficient_perturbation,22.37160160463696,3069.412834317423,chp,188203.73550377955,64725.0,466042.0,19335.0,joint,185111.95345448365,1.064578999999867,0.0,0.0696958000007725,4,optimal,3091.78443592206,2.93093189211158,12.970770057190993,joint,
0.4466416835784912,0.05,4.739382551968447,coefficient_perturbation,22.37160141921416,3069.412833159643,dwp_incremental,188203.73550377955,,,,joint,185111.9534530484,4.675642251968384,,0.0637403000000631,4,optimal,3091.784434578857,2.9309318913135107,12.970770008111685,joint,
0.2291997000011179,0.05,0.9859028999999282,coefficient_perturbation,109.94003397009352,3910.761011902475,chp,189964.7566899987,64725.0,466042.0,19335.0,joint,185944.05567890435,0.9181884999998148,0.0,0.0677144000001135,5,optimal,4020.701045872569,3.393619772557838,46.91247166024213,joint,
0.2508282661437988,0.05,4.13971226668582,coefficient_perturbation,109.94003077324516,3910.76098639694,dwp_incremental,189964.7566899987,,,,joint,185944.0556728294,4.080828666687012,,0.0588835999988077,5,optimal,4020.701017170185,3.393619769179876,46.912470611485176,joint,
0.2244309999987308,0.05,0.9386538000017026,coefficient_perturbation,295.3271575693987,4037.544192488332,chp,184420.5880454216,64428.0,463116.0,19244.0,joint,180087.71682377352,0.8739647000002151,0.0,0.0646891000014875,6,optimal,4332.8713500577305,0.13722057960773146,58.31886831682789,joint,
